Name,Accuracy,TrainTime,TestTime,Dimensions,Method,Encoding,Iterations
HillValley,0.5198019742965698,1.34246826171875,1.4459905624389648,10000,adapt,flocet,1
HorseColic,0.7352941036224365,0.8064963817596436,0.10701513290405273,10000,adapt,flocet,1
IlpdIndianLiver,0.7123287916183472,1.0459177494049072,0.5677139759063721,10000,adapt,flocet,1
ImageSegmentation,0.7157142758369446,0.49303269386291504,6.2314465045928955,10000,adapt,flocet,1
Ionosphere,0.9204545617103577,0.48280787467956543,0.1378781795501709,10000,adapt,flocet,1
Iris,0.9189189076423645,0.2910890579223633,0.20032048225402832,10000,adapt,flocet,1
LedDisplay,0.5920000076293945,1.3855829238891602,0.8948299884796143,10000,adapt,flocet,1
Lenses,0.8333333134651184,0.060806989669799805,0.03430581092834473,10000,adapt,flocet,1
Letter,0.7712000012397766,25.48919987678528,13.422043323516846,10000,adapt,flocet,1
Libras,0.5666666626930237,0.7681925296783447,0.4361457824707031,10000,adapt,flocet,1
LowResSpect,0.8195488452911377,1.0913891792297363,0.6750695705413818,10000,adapt,flocet,1
LungCancer,0.25,0.06077384948730469,0.04490804672241211,10000,adapt,flocet,1
Lymphography,0.9729729890823364,0.264052152633667,0.17839622497558594,10000,adapt,flocet,1
Magic,0.7303890585899353,28.927372217178345,15.933202266693115,10000,adapt,flocet,1
Mammographic,0.6833333373069763,1.6516163349151611,0.45673370361328125,10000,adapt,flocet,1
Miniboone,0.7890269160270691,175.09777212142944,97.64390683174133,10000,adapt,flocet,1
MolecBiolPromoter,0.9615384340286255,0.25754427909851074,0.0872342586517334,10000,adapt,flocet,1
MolecBiolSplice,0.8030112981796265,4.805677890777588,2.6742703914642334,10000,adapt,flocet,1
Monks1,0.6851851940155029,0.3843104839324951,1.6448900699615479,10000,adapt,flocet,1
Monks2,0.9444444179534912,0.5323402881622314,1.1450037956237793,10000,adapt,flocet,1
Monks3,0.875,0.38793253898620605,1.5205278396606445,10000,adapt,flocet,1
Mushroom,0.9995076060295105,9.558837652206421,6.744564771652222,10000,adapt,flocet,1
Musk1,0.6722689270973206,0.4770026206970215,0.19070005416870117,10000,adapt,flocet,1
Musk2,0.9539114832878113,9.766282081604004,4.351816654205322,10000,adapt,flocet,1
Nursery,0.9441357851028442,19.2833468914032,9.882146835327148,10000,adapt,flocet,1
OocytesMerlucciusNucleus4d,0.7019608020782471,1.8379333019256592,0.7534797191619873,10000,adapt,flocet,1
OocytesMerlucciusStates2f,0.8274509906768799,1.385178804397583,0.9352157115936279,10000,adapt,flocet,1
OocytesTrisopterusNucleus2f,0.640350878238678,1.1563639640808105,1.113173246383667,10000,adapt,flocet,1
OocytesTrisopterusStates5b,0.9166666865348816,1.5112042427062988,0.5025203227996826,10000,adapt,flocet,1
Optical,0.910406231880188,6.725811958312988,6.103433132171631,10000,adapt,flocet,1
Ozone,0.9479495286941528,3.804823875427246,2.1275277137756348,10000,adapt,flocet,1
PageBlocks,0.9261695742607117,6.731914758682251,5.060788869857788,10000,adapt,flocet,1
Parkinsons,0.8571428656578064,0.45807623863220215,0.152130126953125,10000,adapt,flocet,1
Pendigits,0.9210977554321289,12.76611614227295,10.671456575393677,10000,adapt,flocet,1
Pima,0.7083333134651184,0.8087387084960938,0.3011751174926758,10000,adapt,flocet,1
PittsburgBridgesMaterial,0.692307710647583,0.2519559860229492,0.06977725028991699,10000,adapt,flocet,1
PittsburgBridgesRelL,0.5769230723381042,0.17182540893554688,0.04233098030090332,10000,adapt,flocet,1
PittsburgBridgesSpan,0.695652186870575,0.23168396949768066,0.1252453327178955,10000,adapt,flocet,1
PittsburgBridgesTOrD,0.8799999952316284,0.16051435470581055,0.08862495422363281,10000,adapt,flocet,1
PittsburgBridgesType,0.5,0.08209800720214844,0.11408877372741699,10000,adapt,flocet,1
Planning,0.7333333492279053,0.311983585357666,0.07092738151550293,10000,adapt,flocet,1
PlantMargin,0.41999998688697815,2.824065685272217,1.3934075832366943,10000,adapt,flocet,1
PlantShape,0.11249999701976776,2.98832106590271,0.7645361423492432,10000,adapt,flocet,1
PlantTexture,0.4325000047683716,3.2606070041656494,1.743635654449463,10000,adapt,flocet,1
PostOperative,0.7272727489471436,0.19983768463134766,0.037143707275390625,10000,adapt,flocet,1
PrimaryTumor,0.2195121943950653,0.46434473991394043,0.20617198944091797,10000,adapt,flocet,1
Ringnorm,0.9427027106285095,8.41750693321228,6.874372243881226,10000,adapt,flocet,1
Seeds,0.8846153616905212,0.4921889305114746,0.2829148769378662,10000,adapt,flocet,1
Semeion,0.8994975090026855,2.435002326965332,1.5267207622528076,10000,adapt,flocet,1
Soybean,0.7686170339584351,0.771172046661377,1.4518787860870361,10000,adapt,flocet,1
Spambase,0.904347836971283,8.284095287322998,2.628385543823242,10000,adapt,flocet,1
Spect,0.5806451439857483,0.2600235939025879,0.7917029857635498,10000,adapt,flocet,1
Spectf,0.9197860956192017,0.14673089981079102,0.5439474582672119,10000,adapt,flocet,1
StatlogAustralianCredit,0.5523256063461304,1.329857587814331,0.7170653343200684,10000,adapt,flocet,1
StatlogGermanCredit,0.7440000176429749,1.8497638702392578,1.1073548793792725,10000,adapt,flocet,1
StatlogHeart,0.89552241563797,0.6338286399841309,0.31308698654174805,10000,adapt,flocet,1
StatlogImage,0.8873483538627625,3.9145348072052,1.6156926155090332,10000,adapt,flocet,1
StatlogLandsat,0.8215000033378601,9.502484560012817,7.342698335647583,10000,adapt,flocet,1
StatlogShuttle,0.8975172638893127,80.43657684326172,42.52234506607056,10000,adapt,flocet,1
StatlogVehicle,0.4644549787044525,1.2873327732086182,0.8076369762420654,10000,adapt,flocet,1
SteelPlates,0.5979381203651428,3.066779136657715,1.2417426109313965,10000,adapt,flocet,1
SyntheticControl,0.9399999976158142,0.6244566440582275,0.7443587779998779,10000,adapt,flocet,1
Teaching,0.42105263471603394,0.31812596321105957,0.20604991912841797,10000,adapt,flocet,1
Thyroid,0.9215285778045654,6.604592561721802,12.31117844581604,10000,adapt,flocet,1
TicTacToe,0.9707112908363342,1.8317320346832275,0.626619815826416,10000,adapt,flocet,1
Titanic,0.7599999904632568,4.070249795913696,2.568800449371338,10000,adapt,flocet,1
Trains,1.0,0.02464580535888672,0.012497186660766602,10000,adapt,flocet,1
Twonorm,0.9686486721038818,9.841105222702026,6.311678886413574,10000,adapt,flocet,1
VertebralColumn2Clases,0.7402597665786743,0.545154333114624,0.12107014656066895,10000,adapt,flocet,1
VertebralColumn3Clases,0.5844155550003052,0.4275834560394287,0.25815582275390625,10000,adapt,flocet,1
WallFollowing,0.7917888760566711,7.085476875305176,4.778370141983032,10000,adapt,flocet,1
Waveform,0.8295999765396118,6.170973777770996,3.3183488845825195,10000,adapt,flocet,1
WaveformNoise,0.7968000173568726,5.610923528671265,4.314054012298584,10000,adapt,flocet,1
Wine,0.9545454382896423,0.1303424835205078,0.0691838264465332,10000,adapt,flocet,1
WineQualityRed,0.5575000047683716,2.14599871635437,1.2215955257415771,10000,adapt,flocet,1
WineQualityWhite,0.4910130798816681,6.742303371429443,4.311799764633179,10000,adapt,flocet,1
Yeast,0.4959568679332733,1.5098443031311035,1.0880045890808105,10000,adapt,flocet,1
Zoo,0.9599999785423279,0.13856029510498047,0.13413619995117188,10000,adapt,flocet,1
Abalone,0.44252872467041016,7.024536848068237,3.141599655151367,10000,online,flocet,1
AcuteInflammation,1.0,0.0824122428894043,0.04754185676574707,10000,online,flocet,1
AcuteNephritis,1.0,0.2185046672821045,0.0489201545715332,10000,online,flocet,1
Adult,0.8112523555755615,61.94328188896179,57.358702659606934,10000,online,flocet,1
Annealing,0.6100000143051147,1.901050090789795,0.40043210983276367,10000,online,flocet,1
Arrhythmia,0.3097345232963562,0.6408421993255615,0.1886308193206787,10000,online,flocet,1
AudiologyStd,0.4000000059604645,0.5002553462982178,0.1365983486175537,10000,online,flocet,1
BalanceScale,0.8974359035491943,0.978705883026123,0.37944769859313965,10000,online,flocet,1
Balloons,0.75,0.023108482360839844,0.012056350708007812,10000,online,flocet,1
Bank,0.865486741065979,7.656569957733154,4.277669906616211,10000,online,flocet,1
Blood,0.6524063944816589,1.3247194290161133,0.8175227642059326,10000,online,flocet,1
BreastCancer,0.6760563254356384,0.7121875286102295,0.3061957359313965,10000,online,flocet,1
BreastCancerWisc,0.9657142758369446,1.1369082927703857,0.5338358879089355,10000,online,flocet,1
BreastCancerWiscDiag,0.9507042169570923,1.0859577655792236,0.5695650577545166,10000,online,flocet,1
BreastCancerWiscProg,0.795918345451355,0.5180530548095703,0.20853281021118164,10000,online,flocet,1
BreastTissue,0.6153846383094788,0.09447097778320312,0.05147719383239746,10000,online,flocet,1
Car,0.8981481194496155,2.277714490890503,1.85622239112854,10000,online,flocet,1
Cardiotocography10Clases,0.6986817121505737,4.085937023162842,2.34732985496521,10000,online,flocet,1
Cardiotocography3Clases,0.7758945226669312,3.470487117767334,1.6232216358184814,10000,online,flocet,1
ChessKrvk,0.41103506088256836,50.13730025291443,24.363051891326904,10000,online,flocet,1
ChessKrvkp,0.944931149482727,4.6623029708862305,2.8829028606414795,10000,online,flocet,1
CongressionalVoting,0.6238532066345215,0.935692310333252,0.46236205101013184,10000,online,flocet,1
ConnBenchSonarMinesRocks,0.8461538553237915,0.541419267654419,0.2676432132720947,10000,online,flocet,1
ConnBenchVowelDeterding,0.7857142686843872,1.0881760120391846,1.194162368774414,10000,online,flocet,1
Connect4,0.8153235912322998,106.58417415618896,57.045432329177856,10000,online,flocet,1
Contrac,0.4945652186870575,1.7678227424621582,1.214855432510376,10000,online,flocet,1
CreditApproval,0.7965116500854492,1.456228494644165,0.6192822456359863,10000,online,flocet,1
CylinderBands,0.7421875,1.0282304286956787,0.3285837173461914,10000,online,flocet,1
Dermatology,0.9340659379959106,0.6820206642150879,0.2608067989349365,10000,online,flocet,1
Echocardiogram,0.8484848737716675,0.3233358860015869,0.1690971851348877,10000,online,flocet,1
Ecoli,0.8095238208770752,0.741025447845459,0.1389002799987793,10000,online,flocet,1
EnergyY1,0.8697916865348816,1.6850323677062988,0.9539804458618164,10000,online,flocet,1
EnergyY2,0.7708333134651184,0.8283095359802246,0.7504312992095947,10000,online,flocet,1
Fertility,0.8799999952316284,0.24847817420959473,0.1359570026397705,10000,online,flocet,1
Flags,0.3958333432674408,0.3734579086303711,0.0767054557800293,10000,online,flocet,1
Glass,0.2641509473323822,0.5061056613922119,0.10004377365112305,10000,online,flocet,1
HabermanSurvival,0.5263158082962036,0.7189116477966309,0.1227262020111084,10000,online,flocet,1
HayesRoth,0.7857142686843872,0.45670437812805176,0.15395879745483398,10000,online,flocet,1
HeartCleveland,0.5394737124443054,0.7014040946960449,0.13463068008422852,10000,online,flocet,1
HeartHungarian,0.6438356041908264,0.6017303466796875,0.24180841445922852,10000,online,flocet,1
HeartSwitzerland,0.25806450843811035,0.29587841033935547,0.10209298133850098,10000,online,flocet,1
HeartVa,0.3199999928474426,0.4068467617034912,0.27048206329345703,10000,online,flocet,1
Hepatitis,0.6666666865348816,0.2219548225402832,0.21096515655517578,10000,online,flocet,1
HillValley,0.5214521288871765,1.068321704864502,1.2848773002624512,10000,online,flocet,1
HorseColic,0.7647058963775635,0.7723190784454346,0.20698118209838867,10000,online,flocet,1
IlpdIndianLiver,0.698630154132843,0.531426191329956,0.48832082748413086,10000,online,flocet,1
ImageSegmentation,0.8857142925262451,0.34653258323669434,5.23051381111145,10000,online,flocet,1
Ionosphere,0.9318181872367859,0.5036883354187012,0.13858509063720703,10000,online,flocet,1
Iris,0.9729729890823364,0.2538893222808838,0.06050848960876465,10000,online,flocet,1
LedDisplay,0.699999988079071,1.5867719650268555,0.46042680740356445,10000,online,flocet,1
Lenses,0.8333333134651184,0.06547403335571289,0.03427529335021973,10000,online,flocet,1
Letter,0.777400016784668,26.012299299240112,18.232543468475342,10000,online,flocet,1
Libras,0.5,0.7046279907226562,0.14220237731933594,10000,online,flocet,1
LowResSpect,0.7368420958518982,0.48778510093688965,0.45043396949768066,10000,online,flocet,1
LungCancer,0.625,0.05596661567687988,0.04491996765136719,10000,online,flocet,1
Lymphography,0.8918918967247009,0.3072986602783203,0.07506990432739258,10000,online,flocet,1
Magic,0.6937959790229797,26.698105335235596,17.31842017173767,10000,online,flocet,1
Mammographic,0.6791666746139526,1.2949554920196533,1.2411305904388428,10000,online,flocet,1
Miniboone,0.28459835052490234,198.40483331680298,107.87085175514221,10000,online,flocet,1
MolecBiolPromoter,0.9230769276618958,0.27403807640075684,0.13436555862426758,10000,online,flocet,1
MolecBiolSplice,0.7716436386108398,4.559731960296631,2.5403451919555664,10000,online,flocet,1
Monks1,0.6712962985038757,0.20920133590698242,1.1854593753814697,10000,online,flocet,1
Monks2,0.9212962985038757,0.5126633644104004,1.2816801071166992,10000,online,flocet,1
Monks3,0.8518518805503845,0.40853190422058105,1.492248296737671,10000,online,flocet,1
Mushroom,0.997538149356842,12.580465316772461,8.649463653564453,10000,online,flocet,1
Musk1,0.7899159789085388,0.9715766906738281,0.40146350860595703,10000,online,flocet,1
Musk2,0.8629472255706787,10.12610673904419,5.678090572357178,10000,online,flocet,1
Nursery,0.9484567642211914,22.082325220108032,9.946640491485596,10000,online,flocet,1
OocytesMerlucciusNucleus4d,0.48235294222831726,2.17673921585083,1.0847771167755127,10000,online,flocet,1
OocytesMerlucciusStates2f,0.8549019694328308,1.9503757953643799,1.0862362384796143,10000,online,flocet,1
OocytesTrisopterusNucleus2f,0.6359649300575256,0.8615067005157471,0.9931190013885498,10000,online,flocet,1
OocytesTrisopterusStates5b,0.7543859481811523,1.4272804260253906,0.7666394710540771,10000,online,flocet,1
Optical,0.9298831224441528,8.786136865615845,6.422475576400757,10000,online,flocet,1
Ozone,0.9684542417526245,4.428776025772095,2.706156015396118,10000,online,flocet,1
PageBlocks,0.942251443862915,8.174167394638062,4.967655420303345,10000,online,flocet,1
Parkinsons,0.8367347121238708,0.4731717109680176,0.267061710357666,10000,online,flocet,1
Pendigits,0.9216695427894592,16.057926416397095,11.56139063835144,10000,online,flocet,1
Pima,0.703125,1.6405746936798096,0.9274437427520752,10000,online,flocet,1
PittsburgBridgesMaterial,0.7307692170143127,0.2671194076538086,0.1421644687652588,10000,online,flocet,1
PittsburgBridgesRelL,0.5769230723381042,0.11887884140014648,0.0742795467376709,10000,online,flocet,1
PittsburgBridgesSpan,0.6521739363670349,0.24900412559509277,0.12577056884765625,10000,online,flocet,1
PittsburgBridgesTOrD,0.7200000286102295,0.07858610153198242,0.08671903610229492,10000,online,flocet,1
PittsburgBridgesType,0.4615384638309479,0.13445043563842773,0.04169487953186035,10000,online,flocet,1
Planning,0.4888888895511627,0.31096982955932617,0.1965031623840332,10000,online,flocet,1
PlantMargin,0.5350000262260437,3.5843775272369385,1.8825879096984863,10000,online,flocet,1
PlantShape,0.26249998807907104,2.254617691040039,1.713148593902588,10000,online,flocet,1
PlantTexture,0.5899999737739563,3.598665952682495,1.3481457233428955,10000,online,flocet,1
PostOperative,0.5,0.13228678703308105,0.03566241264343262,10000,online,flocet,1
PrimaryTumor,0.32926830649375916,0.8693447113037109,0.4448812007904053,10000,online,flocet,1
Ringnorm,0.9437837600708008,12.098193883895874,6.9486517906188965,10000,online,flocet,1
Seeds,0.8846153616905212,0.5102176666259766,0.21373367309570312,10000,online,flocet,1
Semeion,0.8417085409164429,2.426319122314453,1.3951506614685059,10000,online,flocet,1
Soybean,0.8643617033958435,0.7713043689727783,1.7637128829956055,10000,online,flocet,1
Spambase,0.7582608461380005,6.352637529373169,4.250712633132935,10000,online,flocet,1
Spect,0.6236559152603149,0.280637264251709,0.5065381526947021,10000,online,flocet,1
Spectf,0.5133689641952515,0.29074645042419434,0.7946996688842773,10000,online,flocet,1
StatlogAustralianCredit,0.6976743936538696,1.4065051078796387,0.6047813892364502,10000,online,flocet,1
StatlogGermanCredit,0.7559999823570251,1.8258037567138672,0.664405345916748,10000,online,flocet,1
StatlogHeart,0.8358209133148193,0.4806244373321533,0.3621346950531006,10000,online,flocet,1
StatlogImage,0.8942807912826538,3.2348737716674805,2.362042188644409,10000,online,flocet,1
StatlogLandsat,0.8460000157356262,8.190650701522827,5.694331645965576,10000,online,flocet,1
StatlogShuttle,0.348827600479126,77.84238386154175,44.00393223762512,10000,online,flocet,1
StatlogVehicle,0.6824644804000854,1.4127602577209473,0.42406201362609863,10000,online,flocet,1
SteelPlates,0.5814433097839355,3.1875460147857666,1.7215235233306885,10000,online,flocet,1
SyntheticControl,0.9800000190734863,0.7924721240997314,0.45053696632385254,10000,online,flocet,1
Teaching,0.3684210479259491,0.18858671188354492,0.06067228317260742,10000,online,flocet,1
Thyroid,0.9355309009552002,7.93015193939209,10.872636556625366,10000,online,flocet,1
TicTacToe,0.9372385144233704,1.3512935638427734,0.5393056869506836,10000,online,flocet,1
Titanic,0.7272727489471436,3.537116289138794,2.1229209899902344,10000,online,flocet,1
Trains,0.5,0.030196428298950195,0.012729406356811523,10000,online,flocet,1
Twonorm,0.9513513445854187,9.634052753448486,5.3211047649383545,10000,online,flocet,1
VertebralColumn2Clases,0.7662337422370911,0.5090982913970947,0.12087607383728027,10000,online,flocet,1
VertebralColumn3Clases,0.5974025726318359,0.7318496704101562,0.2718191146850586,10000,online,flocet,1
WallFollowing,0.9252199530601501,8.773605346679688,4.394369602203369,10000,online,flocet,1
Waveform,0.8047999739646912,6.453189849853516,4.461993455886841,10000,online,flocet,1
WaveformNoise,0.8119999766349792,7.386990308761597,3.3543717861175537,10000,online,flocet,1
Wine,1.0,0.28433799743652344,0.07021737098693848,10000,online,flocet,1
WineQualityRed,0.4050000011920929,2.6593096256256104,0.9260015487670898,10000,online,flocet,1
WineQualityWhite,0.42320260405540466,9.418477058410645,4.0495240688323975,10000,online,flocet,1
Yeast,0.3746630847454071,2.3892061710357666,0.8698842525482178,10000,online,flocet,1
Zoo,0.9599999785423279,0.08014965057373047,0.08133316040039062,10000,online,flocet,1
Abalone,0.5804597735404968,6.929339170455933,3.9826128482818604,10000,adjust,flocet,1
AcuteInflammation,1.0,0.2177267074584961,0.09662127494812012,10000,adjust,flocet,1
AcuteNephritis,1.0,0.18542885780334473,0.04822540283203125,10000,adjust,flocet,1
Adult,0.8132178783416748,60.90606188774109,39.347840785980225,10000,adjust,flocet,1
Annealing,0.6499999761581421,1.1750385761260986,0.3732011318206787,10000,adjust,flocet,1
Arrhythmia,0.40707963705062866,0.8716874122619629,0.4961225986480713,10000,adjust,flocet,1
AudiologyStd,0.6399999856948853,0.553666353225708,0.04179072380065918,10000,adjust,flocet,1
BalanceScale,0.8782051205635071,1.4063606262207031,0.24716591835021973,10000,adjust,flocet,1
Balloons,0.75,0.016019582748413086,0.0070343017578125,10000,adjust,flocet,1
Bank,0.8876106142997742,5.205215215682983,2.1099424362182617,10000,adjust,flocet,1
Blood,0.6631016135215759,1.1935338973999023,0.6447024345397949,10000,adjust,flocet,1
BreastCancer,0.7183098793029785,0.6954696178436279,0.11318492889404297,10000,adjust,flocet,1
BreastCancerWisc,0.977142870426178,0.9670958518981934,0.6651430130004883,10000,adjust,flocet,1
BreastCancerWiscDiag,0.9718309640884399,0.9782307147979736,0.2226407527923584,10000,adjust,flocet,1
BreastCancerWiscProg,0.8367347121238708,0.27883362770080566,0.07742428779602051,10000,adjust,flocet,1
BreastTissue,0.807692289352417,0.26967453956604004,0.10050654411315918,10000,adjust,flocet,1
Car,0.8587962985038757,2.3562772274017334,0.6749038696289062,10000,adjust,flocet,1
Cardiotocography10Clases,0.790960431098938,2.758573055267334,0.9690895080566406,10000,adjust,flocet,1
Cardiotocography3Clases,0.8775894641876221,2.837923526763916,1.1407177448272705,10000,adjust,flocet,1
ChessKrvk,0.42999714612960815,37.946157693862915,17.778077125549316,10000,adjust,flocet,1
ChessKrvkp,0.9649562239646912,3.104231357574463,1.6595871448516846,10000,adjust,flocet,1
CongressionalVoting,0.5688073635101318,0.7285275459289551,0.17629528045654297,10000,adjust,flocet,1
ConnBenchSonarMinesRocks,0.8269230723381042,0.4519309997558594,0.2813587188720703,10000,adjust,flocet,1
ConnBenchVowelDeterding,0.8008658289909363,1.1223945617675781,1.4038817882537842,10000,adjust,flocet,1
Connect4,0.7850672006607056,83.92398262023926,37.09107303619385,10000,adjust,flocet,1
Contrac,0.529891312122345,2.5187716484069824,0.5766556262969971,10000,adjust,flocet,1
CreditApproval,0.8139534592628479,0.5715558528900146,0.4507308006286621,10000,adjust,flocet,1
CylinderBands,0.6875,0.7760531902313232,0.5396552085876465,10000,adjust,flocet,1
Dermatology,0.9560439586639404,0.819998025894165,0.23741793632507324,10000,adjust,flocet,1
Echocardiogram,0.8787878751754761,0.3622727394104004,0.17951440811157227,10000,adjust,flocet,1
Ecoli,0.8809523582458496,0.6792819499969482,0.2942965030670166,10000,adjust,flocet,1
EnergyY1,0.9166666865348816,1.3722193241119385,0.5459437370300293,10000,adjust,flocet,1
EnergyY2,0.8697916865348816,1.0171093940734863,0.6738185882568359,10000,adjust,flocet,1
Fertility,0.7599999904632568,0.23852896690368652,0.13691115379333496,10000,adjust,flocet,1
Flags,0.5208333134651184,0.4266936779022217,0.07716178894042969,10000,adjust,flocet,1
Glass,0.2641509473323822,0.46370840072631836,0.2882840633392334,10000,adjust,flocet,1
HabermanSurvival,0.5921052694320679,0.6679172515869141,0.12141108512878418,10000,adjust,flocet,1
HayesRoth,0.75,0.38802337646484375,0.07450151443481445,10000,adjust,flocet,1
HeartCleveland,0.5657894611358643,0.5043935775756836,0.11984992027282715,10000,adjust,flocet,1
HeartHungarian,0.7808219194412231,0.28975701332092285,0.1150047779083252,10000,adjust,flocet,1
HeartSwitzerland,0.4516128897666931,0.23099017143249512,0.050742387771606445,10000,adjust,flocet,1
HeartVa,0.36000001430511475,0.33093714714050293,0.07923626899719238,10000,adjust,flocet,1
Hepatitis,0.8461538553237915,0.16315150260925293,0.11182069778442383,10000,adjust,flocet,1
HillValley,0.4983498454093933,1.2105915546417236,1.0611135959625244,10000,adjust,flocet,1
HorseColic,0.8088235259056091,0.739727258682251,0.14990878105163574,10000,adjust,flocet,1
IlpdIndianLiver,0.698630154132843,0.9625720977783203,0.24167466163635254,10000,adjust,flocet,1
ImageSegmentation,0.8252381086349487,0.48909616470336914,5.7862091064453125,10000,adjust,flocet,1
Ionosphere,0.9545454382896423,0.48044395446777344,0.3558061122894287,10000,adjust,flocet,1
Iris,0.9729729890823364,0.3916487693786621,0.20232081413269043,10000,adjust,flocet,1
LedDisplay,0.656000018119812,0.8882853984832764,0.39089107513427734,10000,adjust,flocet,1
Lenses,0.8333333134651184,0.05265927314758301,0.010636568069458008,10000,adjust,flocet,1
Letter,0.7675999999046326,25.231731176376343,12.445066690444946,10000,adjust,flocet,1
Libras,0.6555555462837219,0.7945096492767334,0.14337396621704102,10000,adjust,flocet,1
LowResSpect,0.8646616339683533,0.767531156539917,0.2093334197998047,10000,adjust,flocet,1
LungCancer,0.375,0.08332967758178711,0.014408349990844727,10000,adjust,flocet,1
Lymphography,0.8648648858070374,0.12624597549438477,0.1985335350036621,10000,adjust,flocet,1
Magic,0.749106228351593,24.087332010269165,11.971818208694458,10000,adjust,flocet,1
Mammographic,0.7833333611488342,1.337557077407837,0.7870352268218994,10000,adjust,flocet,1
Miniboone,0.28441381454467773,167.32619667053223,77.37715768814087,10000,adjust,flocet,1
MolecBiolPromoter,0.8461538553237915,0.31012487411499023,0.08398723602294922,10000,adjust,flocet,1
MolecBiolSplice,0.8230865597724915,3.4726874828338623,2.194706439971924,10000,adjust,flocet,1
Monks1,0.7407407164573669,0.2586669921875,1.3424596786499023,10000,adjust,flocet,1
Monks2,0.9236111044883728,0.23504328727722168,0.9594118595123291,10000,adjust,flocet,1
