Name,Accuracy,Time,Size,Classes,Dimensions,Method
Ecoli,0.7857142686843872,0.732003927230835,504,8,10000,DensityEncodingOnline
EnergyY1,0.875,1.5508511066436768,1152,3,10000,DensityEncodingOnline
EnergyY2,0.84375,2.4686193466186523,1152,3,10000,DensityEncodingOnline
Fertility,0.800000011920929,0.18826651573181152,150,2,10000,DensityEncodingOnline
Flags,0.375,0.609328031539917,292,8,10000,DensityEncodingOnline
Glass,0.5094339847564697,0.5217857360839844,322,6,10000,DensityEncodingOnline
HabermanSurvival,0.6973684430122375,0.6263320446014404,460,2,10000,DensityEncodingOnline
HayesRoth,0.25,0.31302952766418457,264,3,10000,DensityEncodingOnline
HeartCleveland,0.5789473652839661,0.7172267436981201,454,5,10000,DensityEncodingOnline
HeartHungarian,0.698630154132843,0.5858883857727051,442,5,10000,DensityEncodingOnline
HeartSwitzerland,0.4516128897666931,0.35517072677612305,184,5,10000,DensityEncodingOnline
HeartVa,0.30000001192092896,0.6930766105651855,300,5,10000,DensityEncodingOnline
Hepatitis,0.7948718070983887,0.25118041038513184,232,2,10000,DensityEncodingOnline
HillValley,0.4785478413105011,3.503105401992798,1212,2,10000,DensityEncodingOnline
HorseColic,0.6176470518112183,0.8192727565765381,600,2,10000,DensityEncodingOnline
IlpdIndianLiver,0.7054794430732727,1.5856239795684814,874,2,10000,DensityEncodingOnline
ImageSegmentation,0.1428571492433548,5.921043634414673,420,7,10000,DensityEncodingOnline
Ionosphere,0.8977272510528564,1.1080715656280518,526,2,10000,DensityEncodingOnline
Iris,0.9729729890823364,0.25774645805358887,226,3,10000,DensityEncodingOnline
LedDisplay,0.6639999747276306,1.6631591320037842,1500,10,10000,DensityEncodingOnline
Lenses,0.8333333134651184,0.11240315437316895,36,3,10000,DensityEncodingOnline
Letter,0.8220000267028809,52.87945580482483,30000,26,10000,DensityEncodingOnline
Libras,0.5777778029441833,0.9616692066192627,540,15,10000,DensityEncodingOnline
LowResSpect,0.7894737124443054,1.1909959316253662,796,9,10000,DensityEncodingOnline
LungCancer,0.5,0.14611530303955078,48,3,10000,DensityEncodingOnline
Lymphography,0.9189189076423645,0.3063168525695801,222,4,10000,DensityEncodingOnline
Magic,0.7442691922187805,40.06941342353821,28530,2,10000,DensityEncodingOnline
Mammographic,0.75,1.4542038440704346,1442,2,10000,DensityEncodingOnline
Miniboone,0.8189198970794678,329.2959885597229,195096,2,10000,DensityEncodingOnline
MolecBiolPromoter,0.8461538553237915,0.4651064872741699,160,2,10000,DensityEncodingOnline
MolecBiolSplice,0.8782935738563538,7.281742334365845,4786,3,10000,DensityEncodingOnline
Monks1,0.6111111044883728,1.8552958965301514,248,2,10000,DensityEncodingOnline
Monks2,0.6643518805503845,2.019554615020752,338,2,10000,DensityEncodingOnline
Monks3,0.5532407164573669,1.1774868965148926,244,2,10000,DensityEncodingOnline
Mushroom,0.9980305433273315,17.30076575279236,12186,2,10000,DensityEncodingOnline
Musk1,0.7058823704719543,1.7386655807495117,714,2,10000,DensityEncodingOnline
Musk2,0.9539114832878113,18.33246088027954,9898,2,10000,DensityEncodingOnline
Nursery,0.9287037253379822,34.288578510284424,19440,5,10000,DensityEncodingOnline
OocytesMerlucciusNucleus4d,0.6745098233222961,2.409628391265869,1534,2,10000,DensityEncodingOnline
OocytesMerlucciusStates2f,0.8705882430076599,2.4552001953125,1534,3,10000,DensityEncodingOnline
OocytesTrisopterusNucleus2f,0.6842105388641357,1.3451588153839111,1368,2,10000,DensityEncodingOnline
OocytesTrisopterusStates5b,0.7894737124443054,2.431609630584717,1368,3,10000,DensityEncodingOnline
Optical,0.9332220554351807,16.01963782310486,7646,10,10000,DensityEncodingOnline
Ozone,0.9479495286941528,6.0607171058654785,3804,2,10000,DensityEncodingOnline
PageBlocks,0.9407894611358643,14.312566757202148,8210,5,10000,DensityEncodingOnline
Parkinsons,0.7346938848495483,0.3034334182739258,292,2,10000,DensityEncodingOnline
Pendigits,0.9525443315505981,27.001620054244995,14988,10,10000,DensityEncodingOnline
Pima,0.7447916865348816,2.1588873863220215,1152,2,10000,DensityEncodingOnline
PittsburgBridgesMaterial,0.9230769276618958,0.20471930503845215,160,3,10000,DensityEncodingOnline
PittsburgBridgesRelL,0.6153846383094788,0.3200843334197998,154,3,10000,DensityEncodingOnline
PittsburgBridgesSpan,0.695652186870575,0.22936534881591797,138,3,10000,DensityEncodingOnline
PittsburgBridgesTOrD,0.8799999952316284,0.1977698802947998,154,2,10000,DensityEncodingOnline
PittsburgBridgesType,0.6538461446762085,0.26055312156677246,158,6,10000,DensityEncodingOnline
Planning,0.3333333432674408,0.32842135429382324,274,2,10000,DensityEncodingOnline
PlantMargin,0.5425000190734863,4.392685890197754,2400,100,10000,DensityEncodingOnline
PlantShape,0.49000000953674316,5.635577917098999,2400,100,10000,DensityEncodingOnline
PlantTexture,0.5450000166893005,3.7334072589874268,2398,100,10000,DensityEncodingOnline
PostOperative,0.6818181872367859,0.2563145160675049,136,3,10000,DensityEncodingOnline
PrimaryTumor,0.39024388790130615,0.9960615634918213,496,15,10000,DensityEncodingOnline
Ringnorm,0.9805405139923096,15.9619140625,11100,2,10000,DensityEncodingOnline
Seeds,0.8653846383094788,0.46071863174438477,316,3,10000,DensityEncodingOnline
Semeion,0.8793969750404358,6.699109315872192,2390,10,10000,DensityEncodingOnline
Soybean,0.33510637283325195,1.858527660369873,614,18,10000,DensityEncodingOnline
Spambase,0.9156521558761597,12.450963258743286,6902,2,10000,DensityEncodingOnline
Spect,0.6451612710952759,0.6546633243560791,158,2,10000,DensityEncodingOnline
Spectf,0.9197860956192017,0.6441941261291504,160,2,10000,DensityEncodingOnline
StatlogAustralianCredit,0.5174418687820435,1.5087389945983887,1036,2,10000,DensityEncodingOnline
StatlogGermanCredit,0.6320000290870667,2.0466744899749756,1500,2,10000,DensityEncodingOnline
StatlogHeart,0.8059701323509216,0.6828861236572266,406,2,10000,DensityEncodingOnline
StatlogImage,0.9549393653869629,4.104126453399658,3466,7,10000,DensityEncodingOnline
StatlogLandsat,0.8725000023841858,17.55901050567627,8870,6,10000,DensityEncodingOnline
StatlogShuttle,0.9917930960655212,137.938791513443,87000,7,10000,DensityEncodingOnline
StatlogVehicle,0.6445497870445251,1.851454496383667,1270,4,10000,DensityEncodingOnline
SteelPlates,0.7072165012359619,6.242180109024048,2912,7,10000,DensityEncodingOnline
SyntheticControl,0.9733333587646484,1.1118192672729492,900,6,10000,DensityEncodingOnline
Teaching,0.42105263471603394,0.44556593894958496,226,3,10000,DensityEncodingOnline
Thyroid,0.9521586894989014,15.916677951812744,7544,3,10000,DensityEncodingOnline
TicTacToe,0.9288703203201294,1.6417286396026611,1438,2,10000,DensityEncodingOnline
Titanic,0.7472727298736572,3.8530499935150146,3302,2,10000,DensityEncodingOnline
Trains,0.5,0.07062888145446777,16,2,10000,DensityEncodingOnline
Twonorm,0.9745945930480957,14.477513074874878,11100,2,10000,DensityEncodingOnline
VertebralColumn2Clases,0.8441558480262756,0.5656535625457764,466,2,10000,DensityEncodingOnline
VertebralColumn3Clases,0.8181818127632141,0.7791533470153809,466,3,10000,DensityEncodingOnline
WallFollowing,0.9281525015830994,12.344272136688232,8184,4,10000,DensityEncodingOnline
Waveform,0.8240000009536743,14.109783411026001,7500,3,10000,DensityEncodingOnline
WaveformNoise,0.8216000199317932,12.513397693634033,7500,3,10000,DensityEncodingOnline
Wine,0.9090909361839294,0.4066650867462158,268,3,10000,DensityEncodingOnline
WineQualityRed,0.4925000071525574,3.7597227096557617,2398,6,10000,DensityEncodingOnline
WineQualityWhite,0.41503268480300903,11.376744508743286,7348,7,10000,DensityEncodingOnline
Yeast,0.4582210183143616,4.790588617324829,2226,10,10000,DensityEncodingOnline
Zoo,0.9599999785423279,0.21305394172668457,152,7,10000,DensityEncodingOnline
Abalone,0.6178160905838013,16.367221355438232,6266,3,10000,DensityEncodingOnlineV2
AcuteInflammation,1.0,0.34893178939819336,180,2,10000,DensityEncodingOnlineV2
AcuteNephritis,1.0,0.2630898952484131,180,2,10000,DensityEncodingOnlineV2
Adult,0.8166574239730835,146.72764825820923,65122,2,10000,DensityEncodingOnlineV2
Annealing,0.7599999904632568,2.3335378170013428,1596,5,10000,DensityEncodingOnlineV2
Arrhythmia,0.5840708017349243,1.9818038940429688,678,13,10000,DensityEncodingOnlineV2
AudiologyStd,0.7599999904632568,0.6025261878967285,342,18,10000,DensityEncodingOnlineV2
BalanceScale,0.9230769276618958,1.7337381839752197,938,3,10000,DensityEncodingOnlineV2
Balloons,1.0,0.05103754997253418,24,2,10000,DensityEncodingOnlineV2
Bank,0.8681415915489197,12.344279527664185,6782,2,10000,DensityEncodingOnlineV2
Blood,0.6791443824768066,1.9443399906158447,1122,2,10000,DensityEncodingOnlineV2
BreastCancer,0.7464788556098938,0.8808801174163818,430,2,10000,DensityEncodingOnlineV2
BreastCancerWisc,0.9714285731315613,1.2473838329315186,1048,2,10000,DensityEncodingOnlineV2
BreastCancerWiscDiag,0.9718309640884399,1.3647475242614746,854,2,10000,DensityEncodingOnlineV2
BreastCancerWiscProg,0.5918367505073547,0.3756992816925049,298,2,10000,DensityEncodingOnlineV2
BreastTissue,0.7307692170143127,0.32224059104919434,160,6,10000,DensityEncodingOnlineV2
Car,0.9143518805503845,5.4062135219573975,2592,4,10000,DensityEncodingOnlineV2
Cardiotocography10Clases,0.7947269082069397,7.451910018920898,3190,10,10000,DensityEncodingOnlineV2
Cardiotocography3Clases,0.7928436994552612,7.645108938217163,3190,3,10000,DensityEncodingOnlineV2
ChessKrvk,0.4268605709075928,99.75068950653076,42084,18,10000,DensityEncodingOnlineV2
ChessKrvkp,0.9499374032020569,10.521673917770386,4794,2,10000,DensityEncodingOnlineV2
CongressionalVoting,0.6238532066345215,1.773341417312622,652,2,10000,DensityEncodingOnlineV2
ConnBenchSonarMinesRocks,0.7884615659713745,0.41167473793029785,312,2,10000,DensityEncodingOnlineV2
ConnBenchVowelDeterding,0.8744588494300842,3.7922775745391846,1056,11,10000,DensityEncodingOnlineV2
Connect4,0.8014091849327087,198.85152745246887,101336,3,10000,DensityEncodingOnlineV2
Contrac,0.47826087474823,5.583231210708618,2210,3,10000,DensityEncodingOnlineV2
CreditApproval,0.819767415523529,2.0137548446655273,1036,2,10000,DensityEncodingOnlineV2
CylinderBands,0.7421875,0.9306855201721191,768,2,10000,DensityEncodingOnlineV2
Dermatology,0.9340659379959106,1.1753196716308594,550,6,10000,DensityEncodingOnlineV2
Echocardiogram,0.8787878751754761,0.28455567359924316,196,2,10000,DensityEncodingOnlineV2
Ecoli,0.8571428656578064,0.6296985149383545,504,8,10000,DensityEncodingOnlineV2
EnergyY1,0.8958333134651184,1.8435425758361816,1152,3,10000,DensityEncodingOnlineV2
EnergyY2,0.8229166865348816,2.2711193561553955,1152,3,10000,DensityEncodingOnlineV2
Fertility,0.8799999952316284,0.20219802856445312,150,2,10000,DensityEncodingOnlineV2
Flags,0.5,0.35144734382629395,292,8,10000,DensityEncodingOnlineV2
Glass,0.5283018946647644,0.36443591117858887,322,6,10000,DensityEncodingOnlineV2
HabermanSurvival,0.5526315569877625,0.9634959697723389,460,2,10000,DensityEncodingOnlineV2
HayesRoth,0.0714285746216774,0.4583570957183838,264,3,10000,DensityEncodingOnlineV2
HeartCleveland,0.46052631735801697,0.8528399467468262,454,5,10000,DensityEncodingOnlineV2
HeartHungarian,0.7534246444702148,0.7932629585266113,442,5,10000,DensityEncodingOnlineV2
HeartSwitzerland,0.32258063554763794,0.25467658042907715,184,5,10000,DensityEncodingOnlineV2
HeartVa,0.2199999988079071,0.6463227272033691,300,5,10000,DensityEncodingOnlineV2
Hepatitis,0.8205128312110901,0.5613634586334229,232,2,10000,DensityEncodingOnlineV2
HillValley,0.4768976867198944,3.397907257080078,1212,2,10000,DensityEncodingOnlineV2
HorseColic,0.6029411554336548,0.9302725791931152,600,2,10000,DensityEncodingOnlineV2
IlpdIndianLiver,0.6780821681022644,1.751960039138794,874,2,10000,DensityEncodingOnlineV2
ImageSegmentation,0.1428571492433548,9.52544355392456,420,7,10000,DensityEncodingOnlineV2
Ionosphere,0.9204545617103577,1.3425443172454834,526,2,10000,DensityEncodingOnlineV2
Iris,0.9729729890823364,0.45044565200805664,226,3,10000,DensityEncodingOnlineV2
LedDisplay,0.7639999985694885,3.330695390701294,1500,10,10000,DensityEncodingOnlineV2
Lenses,1.0,0.07296490669250488,36,3,10000,DensityEncodingOnlineV2
Letter,0.8032000064849854,69.97304439544678,30000,26,10000,DensityEncodingOnlineV2
Libras,0.5888888835906982,1.1715419292449951,540,15,10000,DensityEncodingOnlineV2
LowResSpect,0.8496240377426147,1.6441588401794434,796,9,10000,DensityEncodingOnlineV2
LungCancer,0.5,0.08943700790405273,48,3,10000,DensityEncodingOnlineV2
Lymphography,0.8918918967247009,0.3145763874053955,222,4,10000,DensityEncodingOnlineV2
Magic,0.8092533946037292,64.07230472564697,28530,2,10000,DensityEncodingOnlineV2
Mammographic,0.7708333134651184,2.883898973464966,1442,2,10000,DensityEncodingOnlineV2
Miniboone,0.860868513584137,392.4790258407593,195096,2,10000,DensityEncodingOnlineV2
MolecBiolPromoter,0.807692289352417,0.23223590850830078,160,2,10000,DensityEncodingOnlineV2
MolecBiolSplice,0.9134253263473511,10.750827550888062,4786,3,10000,DensityEncodingOnlineV2
Monks1,0.5995370149612427,1.9237868785858154,248,2,10000,DensityEncodingOnlineV2
Monks2,0.5671296119689941,1.9531044960021973,338,2,10000,DensityEncodingOnlineV2
Monks3,0.5370370149612427,2.4713597297668457,244,2,10000,DensityEncodingOnlineV2
Mushroom,0.9985228776931763,24.583534955978394,12186,2,10000,DensityEncodingOnlineV2
Musk1,0.7815126180648804,1.3685669898986816,714,2,10000,DensityEncodingOnlineV2
Musk2,0.9666464328765869,25.95561408996582,9898,2,10000,DensityEncodingOnlineV2
Nursery,0.9305555820465088,44.053194999694824,19440,5,10000,DensityEncodingOnlineV2
OocytesMerlucciusNucleus4d,0.7215686440467834,3.010747194290161,1534,2,10000,DensityEncodingOnlineV2
OocytesMerlucciusStates2f,0.8941176533699036,3.2146947383880615,1534,3,10000,DensityEncodingOnlineV2
OocytesTrisopterusNucleus2f,0.7236841917037964,2.6894919872283936,1368,2,10000,DensityEncodingOnlineV2
OocytesTrisopterusStates5b,0.8684210777282715,3.1818909645080566,1368,3,10000,DensityEncodingOnlineV2
Optical,0.9348914623260498,20.78749108314514,7646,10,10000,DensityEncodingOnlineV2
Ozone,0.8785489201545715,8.921467781066895,3804,2,10000,DensityEncodingOnlineV2
PageBlocks,0.9524853825569153,17.463789463043213,8210,5,10000,DensityEncodingOnlineV2
Parkinsons,0.8163265585899353,0.3808135986328125,292,2,10000,DensityEncodingOnlineV2
Pendigits,0.9408233165740967,36.29599475860596,14988,10,10000,DensityEncodingOnlineV2
Pima,0.6875,1.3177330493927002,1152,2,10000,DensityEncodingOnlineV2
PittsburgBridgesMaterial,0.8846153616905212,0.21097135543823242,160,3,10000,DensityEncodingOnlineV2
PittsburgBridgesRelL,0.7692307829856873,0.21328425407409668,154,3,10000,DensityEncodingOnlineV2
PittsburgBridgesSpan,0.695652186870575,0.23375487327575684,138,3,10000,DensityEncodingOnlineV2
PittsburgBridgesTOrD,0.8799999952316284,0.20481586456298828,154,2,10000,DensityEncodingOnlineV2
PittsburgBridgesType,0.5769230723381042,0.21879959106445312,158,6,10000,DensityEncodingOnlineV2
Planning,0.7111111283302307,0.34524989128112793,274,2,10000,DensityEncodingOnlineV2
PlantMargin,0.6349999904632568,4.709082841873169,2400,100,10000,DensityEncodingOnlineV2
PlantShape,0.48500001430511475,5.489568471908569,2400,100,10000,DensityEncodingOnlineV2
PlantTexture,0.6175000071525574,5.495098114013672,2398,100,10000,DensityEncodingOnlineV2
PostOperative,0.6363636255264282,0.16674470901489258,136,3,10000,DensityEncodingOnlineV2
PrimaryTumor,0.4268292784690857,1.2193686962127686,496,15,10000,DensityEncodingOnlineV2
Ringnorm,0.9832432270050049,21.321406602859497,11100,2,10000,DensityEncodingOnlineV2
Seeds,0.9038461446762085,0.4363274574279785,316,3,10000,DensityEncodingOnlineV2
Semeion,0.9020100235939026,6.119379997253418,2390,10,10000,DensityEncodingOnlineV2
Soybean,0.2978723347187042,1.8720617294311523,614,18,10000,DensityEncodingOnlineV2
Spambase,0.8678261041641235,13.063407897949219,6902,2,10000,DensityEncodingOnlineV2
Spect,0.6290322542190552,0.8289852142333984,158,2,10000,DensityEncodingOnlineV2
Spectf,0.9197860956192017,0.49037790298461914,160,2,10000,DensityEncodingOnlineV2
StatlogAustralianCredit,0.6686046719551086,2.2889044284820557,1036,2,10000,DensityEncodingOnlineV2
StatlogGermanCredit,0.6880000233650208,3.620154619216919,1500,2,10000,DensityEncodingOnlineV2
StatlogHeart,0.9104477763175964,0.6164460182189941,406,2,10000,DensityEncodingOnlineV2
StatlogImage,0.909878671169281,6.578832626342773,3466,7,10000,DensityEncodingOnlineV2
StatlogLandsat,0.8289999961853027,19.279563188552856,8870,6,10000,DensityEncodingOnlineV2
StatlogShuttle,0.9982069134712219,185.53014588356018,87000,7,10000,DensityEncodingOnlineV2
StatlogVehicle,0.649289071559906,2.4492108821868896,1270,4,10000,DensityEncodingOnlineV2
SteelPlates,0.7092783451080322,6.971054553985596,2912,7,10000,DensityEncodingOnlineV2
SyntheticControl,0.9333333373069763,1.1142919063568115,900,6,10000,DensityEncodingOnlineV2
Teaching,0.5263158082962036,0.5003342628479004,226,3,10000,DensityEncodingOnlineV2
Thyroid,0.9617853164672852,24.24750542640686,7544,3,10000,DensityEncodingOnlineV2
TicTacToe,0.9665272235870361,2.507526397705078,1438,2,10000,DensityEncodingOnlineV2
Titanic,0.6327272653579712,5.9380176067352295,3302,2,10000,DensityEncodingOnlineV2
Trains,0.5,0.05621933937072754,16,2,10000,DensityEncodingOnlineV2
Twonorm,0.9632432460784912,23.914048194885254,11100,2,10000,DensityEncodingOnlineV2
VertebralColumn2Clases,0.8311688303947449,1.005159616470337,466,2,10000,DensityEncodingOnlineV2
VertebralColumn3Clases,0.8701298832893372,0.5556380748748779,466,3,10000,DensityEncodingOnlineV2
WallFollowing,0.8914955854415894,16.76145625114441,8184,4,10000,DensityEncodingOnlineV2
Waveform,0.853600025177002,13.379999876022339,7500,3,10000,DensityEncodingOnlineV2
WaveformNoise,0.843999981880188,14.7721266746521,7500,3,10000,DensityEncodingOnlineV2
Wine,0.9772727489471436,0.3010084629058838,268,3,10000,DensityEncodingOnlineV2
WineQualityRed,0.5899999737739563,5.001476049423218,2398,6,10000,DensityEncodingOnlineV2
WineQualityWhite,0.4991829991340637,13.670148849487305,7348,7,10000,DensityEncodingOnlineV2
Yeast,0.5363881587982178,2.77774977684021,2226,10,10000,DensityEncodingOnlineV2
Zoo,0.9599999785423279,0.1861107349395752,152,7,10000,DensityEncodingOnlineV2
